chargeback_id,transaction_id,chargeback_date,reason,chargeback_amount
CB004262,T0094460,2024-06-26,Customer Dispute,269.55
CB004263,T0164965,2023-05-29,Fraud,381.99
CB004264,T0052703,2024-04-02,Fraud,162.59
CB004265,T0027531,2023-07-17,Fraud,149.74
CB004266,T0103518,2023-06-29,Customer Dispute,345.83
CB004267,T0166881,2023-02-26,Fraud,384.71
CB004268,T0020424,2023-05-30,Customer Dispute,44.92
CB004269,T0163838,2024-01-13,Duplicate Transaction,393.2
CB004270,T0072385,2024-04-23,Fraud,269.59
CB004271,T0005872,2024-04-14,Fraud,319.51
CB004272,T0144656,2024-06-26,Fraud,231.35
CB004273,T0085278,2024-06-23,Duplicate Transaction,491.18
CB004274,T0025183,2024-05-31,Fraud,350.66
CB004275,T0160181,2023-09-23,Customer Dispute,440.62
CB004276,T0030243,2023-04-25,Duplicate Transaction,122.84
CB004277,T0108852,2023-07-06,Fraud,207.94
CB004278,T0083267,2023-03-07,Customer Dispute,245.16
CB004279,T0058170,2023-06-07,Fraud,377.3
CB004280,T0067414,2023-12-26,Duplicate Transaction,497.46
CB004281,T0134254,2024-03-19,Duplicate Transaction,128.0
CB004282,T0092668,2023-05-02,Fraud,489.64
CB004283,T0070197,2024-01-03,Customer Dispute,265.59
CB004284,T0106099,2024-01-10,Fraud,85.0
CB004285,T0031256,2023-07-03,Fraud,466.57
CB004286,T0143626,2023-05-19,Fraud,365.24
CB004287,T0036543,2024-05-11,Customer Dispute,111.38
CB004288,T0091324,2023-11-10,Fraud,14.65
CB004289,T0058909,2024-02-04,Customer Dispute,443.85
CB004290,T0165177,2023-03-16,Customer Dispute,176.58
CB004291,T0055889,2023-08-17,Customer Dispute,211.62
CB004292,T0199586,2024-05-12,Duplicate Transaction,442.11
CB004293,T0162034,2024-04-09,Fraud,323.65
CB004294,T0075228,2024-07-10,Fraud,377.26
CB004295,T0079688,2024-05-10,Customer Dispute,431.98
CB004296,T0166390,2023-04-27,Customer Dispute,148.05
CB004297,T0164996,2024-03-19,Duplicate Transaction,305.48
CB004298,T0151881,2023-07-04,Fraud,431.37
CB004299,T0130666,2023-05-22,Customer Dispute,8.88
CB004300,T0101130,2024-02-06,Customer Dispute,360.03
CB004301,T0064296,2023-02-16,Duplicate Transaction,87.98
CB004302,T0104889,2024-05-24,Fraud,80.42
CB004303,T0075456,2024-01-10,Fraud,149.93
CB004304,T0036014,2024-03-08,Customer Dispute,174.19
CB004305,T0063776,2023-05-30,Duplicate Transaction,311.92
CB004306,T0195695,2023-07-07,Fraud,255.46
CB004307,T0014984,2023-12-28,Customer Dispute,248.33
CB004308,T0032237,2023-08-06,Fraud,46.33
CB004309,T0107974,2024-07-01,Duplicate Transaction,23.99
CB004310,T0178689,2023-08-13,Fraud,240.77
CB004311,T0084750,2023-10-06,Customer Dispute,393.35
CB004312,T0062049,2023-05-20,Fraud,386.16
CB004313,T0149590,2023-02-05,Customer Dispute,260.36
CB004314,T0055822,2023-02-07,Fraud,19.18
CB004315,T0174340,2024-03-12,Fraud,27.44
CB004316,T0019551,2023-07-11,Fraud,278.77
CB004317,T0022919,2024-07-05,Fraud,333.86
CB004318,T0147055,2023-05-02,Duplicate Transaction,395.41
CB004319,T0195733,2023-11-08,Fraud,444.62
CB004320,T0194272,2023-12-20,Fraud,26.61
CB004321,T0001046,2024-06-29,Duplicate Transaction,393.72
CB004322,T0025048,2023-07-03,Fraud,251.4
CB004323,T0054114,2023-03-06,Duplicate Transaction,286.56
CB004324,T0001934,2023-10-17,Fraud,216.5
CB004325,T0156646,2023-07-18,Fraud,444.15
CB004326,T0160873,2023-10-26,Fraud,287.09
CB004327,T0081624,2023-11-12,Fraud,75.1
CB004328,T0125475,2024-07-02,Customer Dispute,233.59
CB004329,T0179356,2023-03-10,Fraud,145.61
CB004330,T0068033,2023-10-27,Fraud,453.87
CB004331,T0022649,2023-09-07,Fraud,287.43
CB004332,T0065405,2023-07-20,Duplicate Transaction,57.59
CB004333,T0143963,2024-02-18,Duplicate Transaction,485.49
CB004334,T0193638,2023-04-23,Customer Dispute,308.92
CB004335,T0064407,2023-03-02,Customer Dispute,218.27
CB004336,T0126994,2024-01-11,Fraud,176.2
CB004337,T0104663,2024-01-06,Fraud,47.06
CB004338,T0089637,2023-03-10,Duplicate Transaction,463.49
CB004339,T0128979,2023-12-09,Duplicate Transaction,258.24
CB004340,T0015404,2023-10-08,Fraud,243.35
CB004341,T0066825,2023-05-01,Fraud,76.63
CB004342,T0150193,2024-04-29,Duplicate Transaction,309.74
CB004343,T0049415,2024-03-22,Customer Dispute,252.36
CB004344,T0133892,2023-05-30,Fraud,250.41
CB004345,T0071730,2023-10-18,Fraud,274.3
CB004346,T0021895,2023-07-03,Customer Dispute,126.63
CB004347,T0048767,2024-03-13,Fraud,116.25
CB004348,T0024141,2024-07-01,Fraud,15.54
CB004349,T0108972,2023-05-01,Customer Dispute,304.19
CB004350,T0065617,2024-05-16,Fraud,205.08
CB004351,T0163138,2023-11-11,Customer Dispute,133.62
CB004352,T0199175,2024-06-08,Customer Dispute,256.64
CB004353,T0105678,2024-04-29,Fraud,23.09
CB004354,T0183310,2024-07-05,Customer Dispute,147.74
CB004355,T0151164,2024-06-15,Duplicate Transaction,119.14
CB004356,T0164289,2024-03-04,Fraud,338.27
CB004357,T0157249,2023-09-27,Customer Dispute,181.41
CB004358,T0012273,2023-11-20,Fraud,112.45
CB004359,T0079355,2024-02-19,Customer Dispute,215.17
CB004360,T0038092,2024-06-04,Duplicate Transaction,338.85
CB004361,T0020384,2023-12-05,Customer Dispute,212.23
CB004362,T0071070,2024-02-04,Duplicate Transaction,45.46
CB004363,T0111632,2024-04-22,Fraud,426.16
CB004364,T0086831,2023-10-14,Customer Dispute,427.36
CB004365,T0171792,2023-12-29,Fraud,163.43
CB004366,T0038018,2023-01-12,Duplicate Transaction,366.87
CB004367,T0071361,2023-04-09,Customer Dispute,58.68
CB004368,T0002742,2024-04-03,Fraud,22.13
CB004369,T0007802,2023-05-30,Fraud,235.33
CB004370,T0056166,2023-04-08,Customer Dispute,493.84
CB004371,T0004051,2023-04-04,Fraud,412.43
CB004372,T0189437,2024-02-03,Fraud,127.94
CB004373,T0054051,2023-07-03,Duplicate Transaction,23.94
CB004374,T0009955,2024-07-10,Customer Dispute,165.55
CB004375,T0138054,2023-01-28,Fraud,187.37
CB004376,T0195385,2023-07-14,Fraud,481.42
CB004377,T0027983,2024-01-08,Fraud,119.82
CB004378,T0152699,2023-01-07,Duplicate Transaction,431.25
CB004379,T0125740,2023-12-09,Customer Dispute,428.8
CB004380,T0018189,2023-09-15,Fraud,180.53
CB004381,T0121077,2023-08-29,Fraud,393.41
CB004382,T0060759,2024-06-25,Customer Dispute,355.95
CB004383,T0155271,2024-01-18,Customer Dispute,28.81
CB004384,T0029497,2023-04-29,Fraud,84.92
CB004385,T0055950,2023-02-23,Fraud,57.04
CB004386,T0129836,2023-04-02,Fraud,238.22
CB004387,T0013495,2024-04-18,Fraud,296.67
CB004388,T0013865,2024-03-15,Duplicate Transaction,354.44
CB004389,T0029473,2024-03-20,Fraud,297.77
CB004390,T0048270,2023-11-24,Customer Dispute,279.91
CB004391,T0010046,2023-08-10,Fraud,321.35
CB004392,T0163692,2023-06-24,Duplicate Transaction,319.02
CB004393,T0073296,2024-03-12,Fraud,265.15
CB004394,T0178521,2024-02-21,Fraud,405.85
CB004395,T0023735,2023-08-22,Customer Dispute,94.0
CB004396,T0117465,2024-06-07,Fraud,490.8
CB004397,T0162642,2024-03-01,Customer Dispute,286.28
CB004398,T0027681,2023-10-04,Duplicate Transaction,290.65
CB004399,T0069440,2023-07-08,Fraud,134.86
CB004400,T0073709,2023-02-13,Customer Dispute,184.04
CB004401,T0141819,2023-06-12,Customer Dispute,27.36
CB004402,T0000612,2023-06-24,Fraud,380.03
CB004403,T0171753,2023-06-22,Fraud,359.42
CB004404,T0018421,2024-02-15,Duplicate Transaction,202.17
CB004405,T0030457,2023-06-17,Customer Dispute,239.57
CB004406,T0183875,2023-11-14,Customer Dispute,237.52
CB004407,T0116471,2023-12-03,Fraud,249.79
CB004408,T0112030,2023-06-23,Customer Dispute,462.95
CB004409,T0086944,2024-04-29,Fraud,200.52
CB004410,T0027086,2023-06-20,Duplicate Transaction,451.21
CB004411,T0101080,2023-01-19,Fraud,309.31
CB004412,T0092254,2023-07-05,Customer Dispute,421.56
CB004413,T0032303,2023-05-09,Fraud,391.44
CB004414,T0084456,2023-11-07,Fraud,261.73
CB004415,T0146149,2023-07-09,Duplicate Transaction,13.23
CB004416,T0144830,2023-12-13,Fraud,70.79
CB004417,T0070027,2023-01-09,Fraud,230.09
CB004418,T0096083,2024-03-10,Duplicate Transaction,275.35
CB004419,T0099817,2023-09-07,Duplicate Transaction,135.38
CB004420,T0160109,2024-04-12,Duplicate Transaction,79.05
CB004421,T0072215,2023-03-02,Customer Dispute,44.61
CB004422,T0035671,2023-04-07,Customer Dispute,286.2
CB004423,T0111988,2024-06-10,Customer Dispute,383.39
CB004424,T0073500,2023-03-13,Customer Dispute,355.55
CB004425,T0024478,2024-06-23,Customer Dispute,442.2
CB004426,T0133521,2023-08-08,Duplicate Transaction,246.15
CB004427,T0134658,2023-01-16,Customer Dispute,271.87
CB004428,T0018382,2023-02-17,Fraud,327.72
CB004429,T0016671,2023-11-09,Customer Dispute,234.22
CB004430,T0075666,2023-03-31,Fraud,314.63
CB004431,T0068523,2023-02-28,Customer Dispute,219.59
CB004432,T0070946,2023-05-10,Duplicate Transaction,416.5
CB004433,T0084761,2023-04-10,Duplicate Transaction,274.03
CB004434,T0039011,2023-10-20,Fraud,461.28
CB004435,T0120435,2023-07-16,Customer Dispute,437.4
CB004436,T0021863,2023-02-15,Customer Dispute,482.88
CB004437,T0092019,2023-06-13,Customer Dispute,142.95
CB004438,T0018451,2023-10-13,Customer Dispute,469.87
CB004439,T0058103,2023-06-28,Fraud,388.02
CB004440,T0023688,2023-11-18,Duplicate Transaction,152.17
CB004441,T0191053,2024-01-28,Customer Dispute,296.91
CB004442,T0092369,2023-11-14,Duplicate Transaction,291.56
CB004443,T0108787,2023-01-07,Fraud,387.1
CB004444,T0029322,2023-07-20,Customer Dispute,148.88
CB004445,T0109986,2023-09-30,Customer Dispute,438.63
CB004446,T0195746,2023-12-26,Fraud,224.0
CB004447,T0179254,2023-12-14,Fraud,418.27
CB004448,T0094753,2024-06-11,Duplicate Transaction,280.07
CB004449,T0003017,2023-12-31,Fraud,132.51
CB004450,T0197967,2023-10-15,Duplicate Transaction,269.87
CB004451,T0188541,2024-06-14,Customer Dispute,7.92
CB004452,T0179602,2023-04-14,Fraud,172.08
CB004453,T0018543,2023-11-11,Customer Dispute,19.88
CB004454,T0109099,2024-05-30,Customer Dispute,230.48
CB004455,T0086023,2023-10-30,Customer Dispute,47.92
CB004456,T0050496,2024-03-19,Fraud,495.05
CB004457,T0193928,2023-03-21,Fraud,473.97
CB004458,T0119746,2023-06-15,Fraud,336.25
CB004459,T0198271,2023-09-27,Duplicate Transaction,298.36
CB004460,T0085866,2024-06-30,Duplicate Transaction,382.34
CB004461,T0027743,2023-03-24,Fraud,42.48
CB004462,T0140216,2023-08-16,Fraud,149.59
CB004463,T0176220,2023-05-08,Fraud,138.08
CB004464,T0053498,2023-11-15,Duplicate Transaction,305.37
CB004465,T0165119,2024-05-21,Duplicate Transaction,265.43
CB004466,T0059059,2023-04-26,Customer Dispute,457.5
CB004467,T0008020,2023-10-16,Duplicate Transaction,57.98
CB004468,T0188112,2024-06-15,Customer Dispute,479.72
CB004469,T0184406,2024-05-15,Duplicate Transaction,160.97
CB004470,T0012751,2023-06-24,Duplicate Transaction,327.65
CB004471,T0089975,2024-02-26,Customer Dispute,72.4
CB004472,T0179391,2024-05-06,Fraud,296.23
CB004473,T0065248,2023-05-23,Fraud,295.06
CB004474,T0152012,2023-10-25,Fraud,231.18
CB004475,T0129821,2023-02-27,Fraud,223.81
CB004476,T0193750,2023-01-19,Customer Dispute,383.0
CB004477,T0167383,2024-05-23,Customer Dispute,131.2
CB004478,T0113677,2023-09-17,Customer Dispute,131.4
CB004479,T0136855,2023-12-23,Fraud,143.99
CB004480,T0196774,2023-09-08,Duplicate Transaction,105.18
CB004481,T0029220,2023-12-15,Customer Dispute,148.94
CB004482,T0058697,2024-04-20,Fraud,126.42
CB004483,T0104460,2024-01-23,Duplicate Transaction,87.17
CB004484,T0143137,2023-11-22,Fraud,156.35
CB004485,T0028248,2024-05-03,Duplicate Transaction,479.51
CB004486,T0129855,2023-02-08,Customer Dispute,50.43
CB004487,T0118336,2023-11-15,Duplicate Transaction,180.36
CB004488,T0165661,2023-06-12,Fraud,142.66
CB004489,T0026236,2023-02-14,Customer Dispute,128.73
CB004490,T0171084,2023-01-25,Customer Dispute,132.67
CB004491,T0121972,2023-09-30,Customer Dispute,308.31
CB004492,T0108214,2023-06-05,Fraud,401.37
CB004493,T0060003,2023-11-26,Fraud,460.66
CB004494,T0002430,2023-06-23,Customer Dispute,309.92
CB004495,T0184074,2023-08-23,Fraud,15.01
CB004496,T0093948,2023-09-30,Customer Dispute,418.64
CB004497,T0160973,2023-05-01,Fraud,345.78
CB004498,T0039540,2023-05-01,Duplicate Transaction,56.01
CB004499,T0066947,2023-10-20,Duplicate Transaction,433.27
CB004500,T0118897,2024-04-25,Fraud,40.49
CB004501,T0171466,2023-12-27,Fraud,124.92
CB004502,T0021680,2024-06-10,Customer Dispute,150.31
CB004503,T0192523,2023-08-17,Fraud,468.51
CB004504,T0087675,2023-07-29,Fraud,322.28
CB004505,T0049042,2023-05-30,Duplicate Transaction,48.15
CB004506,T0038243,2023-06-15,Fraud,361.72
CB004507,T0095683,2024-01-26,Fraud,464.9
CB004508,T0035073,2024-03-10,Duplicate Transaction,111.48
CB004509,T0048876,2023-10-30,Fraud,273.5
CB004510,T0119193,2024-05-27,Customer Dispute,499.42
CB004511,T0036890,2023-11-08,Fraud,176.89
CB004512,T0148927,2023-04-27,Customer Dispute,176.39
CB004513,T0124952,2023-02-09,Customer Dispute,475.22
CB004514,T0106002,2023-01-28,Duplicate Transaction,466.84
CB004515,T0031079,2023-02-13,Customer Dispute,313.31
CB004516,T0003631,2023-10-14,Fraud,448.2
CB004517,T0102672,2023-08-22,Duplicate Transaction,244.06
CB004518,T0188451,2024-02-16,Fraud,371.55
CB004519,T0151550,2023-12-26,Customer Dispute,361.51
CB004520,T0128459,2024-01-11,Fraud,272.17
CB004521,T0153119,2023-11-16,Fraud,87.77
CB004522,T0170813,2024-01-16,Fraud,332.05
CB004523,T0184307,2023-06-28,Customer Dispute,460.35
CB004524,T0048735,2024-02-15,Fraud,489.02
CB004525,T0079182,2024-04-07,Duplicate Transaction,262.81
CB004526,T0014656,2023-11-16,Customer Dispute,432.69
CB004527,T0044669,2024-06-17,Customer Dispute,358.55
CB004528,T0006371,2023-07-31,Fraud,407.05
CB004529,T0142627,2023-09-21,Customer Dispute,164.81
CB004530,T0105713,2023-09-26,Fraud,168.94
CB004531,T0132773,2023-04-13,Fraud,229.7
CB004532,T0173753,2023-06-18,Customer Dispute,305.55
CB004533,T0128171,2023-02-09,Fraud,488.71
CB004534,T0194014,2024-02-26,Fraud,103.45
CB004535,T0109853,2023-07-03,Fraud,12.29
CB004536,T0010707,2023-09-03,Fraud,475.84
CB004537,T0074329,2023-04-06,Customer Dispute,213.48
CB004538,T0079959,2024-04-30,Customer Dispute,297.17
CB004539,T0066939,2023-05-24,Customer Dispute,52.32
CB004540,T0005981,2023-08-29,Duplicate Transaction,355.58
CB004541,T0028742,2024-06-19,Customer Dispute,115.41
CB004542,T0198810,2023-06-09,Fraud,244.93
CB004543,T0110731,2023-01-15,Customer Dispute,420.32
CB004544,T0092626,2023-08-28,Customer Dispute,474.11
CB004545,T0132074,2023-07-05,Customer Dispute,31.3
CB004546,T0002719,2024-05-06,Customer Dispute,367.08
CB004547,T0039032,2024-06-24,Fraud,85.19
CB004548,T0133470,2023-02-18,Duplicate Transaction,128.96
CB004549,T0185714,2024-01-27,Fraud,58.73
CB004550,T0118736,2024-05-12,Fraud,440.22
CB004551,T0183609,2024-05-04,Fraud,104.82
CB004552,T0194829,2023-06-11,Customer Dispute,161.94
CB004553,T0161719,2024-07-04,Fraud,338.08
CB004554,T0190221,2023-05-15,Fraud,491.64
CB004555,T0043446,2023-02-06,Fraud,419.33
CB004556,T0136561,2024-02-25,Fraud,364.69
CB004557,T0131687,2024-06-08,Customer Dispute,41.13
CB004558,T0118286,2023-04-09,Customer Dispute,73.48
CB004559,T0170271,2023-08-17,Customer Dispute,7.14
CB004560,T0161348,2023-10-13,Customer Dispute,444.92
CB004561,T0022462,2024-04-07,Fraud,269.08
CB004562,T0158297,2023-05-21,Fraud,496.43
CB004563,T0095499,2023-11-24,Fraud,357.79
CB004564,T0025372,2024-06-09,Fraud,40.76
CB004565,T0190214,2023-02-03,Duplicate Transaction,70.23
CB004566,T0009970,2023-02-05,Fraud,414.99
CB004567,T0034103,2023-04-26,Fraud,85.75
CB004568,T0039804,2023-08-26,Fraud,332.66
CB004569,T0100234,2024-01-07,Fraud,441.61
CB004570,T0038633,2024-04-10,Customer Dispute,89.05
CB004571,T0046497,2024-05-03,Fraud,325.37
CB004572,T0110246,2023-11-22,Fraud,291.36
CB004573,T0083702,2023-03-25,Customer Dispute,113.45
CB004574,T0126887,2023-03-06,Customer Dispute,115.53
CB004575,T0048347,2023-09-14,Duplicate Transaction,399.75
CB004576,T0111967,2024-07-12,Fraud,499.55
CB004577,T0032157,2023-02-17,Fraud,65.41
CB004578,T0087307,2023-09-24,Customer Dispute,33.69
CB004579,T0153647,2024-03-18,Fraud,483.58
CB004580,T0104099,2023-05-18,Customer Dispute,113.07
CB004581,T0032267,2023-11-10,Fraud,425.68
CB004582,T0103873,2024-04-27,Customer Dispute,367.19
CB004583,T0025112,2023-06-06,Fraud,30.11
CB004584,T0099481,2024-05-03,Customer Dispute,270.16
CB004585,T0136111,2023-06-17,Duplicate Transaction,150.19
CB004586,T0068601,2023-11-30,Customer Dispute,95.2
CB004587,T0165327,2023-06-06,Customer Dispute,346.62
CB004588,T0179687,2023-08-03,Fraud,254.31
CB004589,T0076418,2023-10-11,Fraud,484.0
CB004590,T0149562,2024-03-12,Customer Dispute,470.93
CB004591,T0031750,2023-03-04,Fraud,217.42
CB004592,T0091224,2024-03-06,Fraud,90.5
CB004593,T0022374,2023-03-24,Duplicate Transaction,235.46
CB004594,T0109748,2023-10-26,Customer Dispute,466.68
CB004595,T0176671,2023-09-22,Fraud,242.9
CB004596,T0001473,2024-01-10,Fraud,404.38
CB004597,T0191727,2024-05-19,Fraud,184.73
CB004598,T0063823,2023-03-31,Customer Dispute,281.29
CB004599,T0068398,2023-04-22,Fraud,266.88
CB004600,T0167875,2023-09-05,Customer Dispute,224.47
CB004601,T0110681,2023-01-27,Fraud,226.87
CB004602,T0098432,2024-02-21,Customer Dispute,303.1
CB004603,T0030606,2023-05-06,Fraud,493.34
CB004604,T0036416,2023-03-26,Duplicate Transaction,213.76
CB004605,T0187468,2023-12-16,Fraud,177.13
CB004606,T0144636,2023-07-31,Customer Dispute,89.09
CB004607,T0008969,2024-02-16,Customer Dispute,262.92
CB004608,T0109192,2023-02-07,Customer Dispute,63.31
CB004609,T0118048,2023-06-26,Fraud,72.12
CB004610,T0037189,2023-12-15,Customer Dispute,143.07
CB004611,T0164284,2023-10-08,Duplicate Transaction,455.61
CB004612,T0134716,2024-07-01,Customer Dispute,446.93
CB004613,T0091665,2023-03-16,Fraud,294.58
CB004614,T0045248,2023-08-30,Fraud,321.92
CB004615,T0117909,2024-01-16,Duplicate Transaction,413.74
CB004616,T0141658,2023-09-12,Fraud,208.71
CB004617,T0178541,2024-02-26,Duplicate Transaction,320.86
CB004618,T0142631,2024-07-17,Customer Dispute,199.53
CB004619,T0177566,2023-06-23,Customer Dispute,296.49
CB004620,T0016299,2023-02-26,Duplicate Transaction,56.9
CB004621,T0089124,2023-02-14,Duplicate Transaction,115.54
CB004622,T0030963,2023-12-19,Fraud,56.31
CB004623,T0176351,2023-12-20,Customer Dispute,341.37
CB004624,T0060029,2023-11-06,Fraud,217.43
CB004625,T0141109,2023-06-23,Customer Dispute,66.47
CB004626,T0187275,2023-04-06,Fraud,314.81
CB004627,T0172681,2024-01-31,Fraud,370.11
CB004628,T0190536,2024-02-14,Customer Dispute,123.39
CB004629,T0071846,2024-03-19,Fraud,213.53
CB004630,T0123878,2023-08-21,Customer Dispute,221.52
CB004631,T0164905,2023-07-11,Customer Dispute,44.98
CB004632,T0068401,2024-06-24,Fraud,191.03
CB004633,T0161233,2023-12-05,Customer Dispute,415.55
CB004634,T0149492,2024-01-11,Duplicate Transaction,329.89
CB004635,T0173146,2024-02-06,Customer Dispute,113.09
CB004636,T0060500,2023-04-29,Customer Dispute,24.03
CB004637,T0147593,2023-05-09,Fraud,380.86
CB004638,T0096016,2023-03-15,Customer Dispute,438.21
CB004639,T0165401,2024-06-09,Customer Dispute,151.23
CB004640,T0021238,2023-02-07,Fraud,92.82
CB004641,T0152468,2023-11-08,Customer Dispute,482.56
CB004642,T0089906,2023-05-13,Customer Dispute,442.76
CB004643,T0066473,2023-05-10,Customer Dispute,109.67
CB004644,T0185203,2023-12-22,Fraud,199.94
CB004645,T0016963,2024-02-22,Fraud,367.73
CB004646,T0155263,2024-01-20,Fraud,123.09
CB004647,T0027481,2023-09-19,Fraud,373.09
CB004648,T0016627,2023-10-04,Fraud,386.32
CB004649,T0086962,2024-05-18,Fraud,358.3
CB004650,T0151006,2023-09-10,Fraud,267.48
CB004651,T0067954,2023-10-24,Fraud,494.38
CB004652,T0179102,2023-03-29,Fraud,64.22
CB004653,T0094751,2023-12-11,Customer Dispute,417.26
CB004654,T0022515,2024-04-12,Fraud,263.62
CB004655,T0098678,2023-08-15,Fraud,389.53
CB004656,T0167010,2023-01-24,Fraud,497.55
CB004657,T0042821,2024-03-20,Customer Dispute,257.82
CB004658,T0129645,2023-02-06,Customer Dispute,423.17
CB004659,T0031039,2023-02-22,Fraud,433.85
CB004660,T0075236,2023-05-22,Fraud,203.13
CB004661,T0023948,2023-12-19,Fraud,384.11
CB004662,T0040751,2024-02-05,Duplicate Transaction,458.07
CB004663,T0043371,2024-02-01,Fraud,283.14
CB004664,T0010107,2023-09-09,Duplicate Transaction,446.67
CB004665,T0146644,2023-12-09,Customer Dispute,152.56
CB004666,T0090878,2024-02-23,Fraud,347.58
CB004667,T0069492,2024-06-07,Fraud,383.52
CB004668,T0168331,2023-08-08,Fraud,157.38
CB004669,T0130129,2024-05-26,Customer Dispute,422.49
CB004670,T0134362,2023-03-23,Fraud,118.56
CB004671,T0080664,2023-02-20,Fraud,152.49
CB004672,T0192062,2023-01-29,Customer Dispute,455.59
CB004673,T0193676,2024-05-01,Customer Dispute,441.09
CB004674,T0126825,2023-06-14,Customer Dispute,41.27
CB004675,T0149969,2023-11-01,Duplicate Transaction,327.86
CB004676,T0148485,2023-03-18,Fraud,226.59
CB004677,T0060365,2023-07-09,Customer Dispute,200.41
CB004678,T0008628,2023-12-28,Customer Dispute,175.89
CB004679,T0132791,2023-05-11,Fraud,396.4
CB004680,T0026228,2023-03-24,Fraud,419.09
CB004681,T0023536,2023-12-16,Customer Dispute,237.62
CB004682,T0084505,2023-05-13,Customer Dispute,376.66
CB004683,T0069821,2023-03-09,Fraud,299.42
CB004684,T0059607,2023-08-04,Fraud,438.41
CB004685,T0147813,2023-08-11,Customer Dispute,319.3
CB004686,T0023091,2023-10-13,Duplicate Transaction,483.16
CB004687,T0151277,2024-01-19,Fraud,102.74
CB004688,T0044267,2024-05-06,Customer Dispute,266.35
CB004689,T0163243,2023-10-06,Fraud,49.91
CB004690,T0053131,2024-06-15,Customer Dispute,179.21
CB004691,T0134068,2023-07-16,Fraud,330.92
CB004692,T0135195,2023-02-22,Customer Dispute,159.27
